ProduitID;Produit;categorieProduit;Marque;Taille;CodeProduit;Magasin
489177;Gâteau Tomito vanille fourré au lait;epicerie_sucreee;TOM;Le paquet de 16g;C-8568;Carrefour
489178;Gâteau Tomito vanille fourré au lait;epicerie_sucreee;TOM;Le paquet de 10 de 18g;C-8569;Carrefour
489179;Biscuits Tortina Mini Original;epicerie_sucreee;LOACKER;Le paquet de 90g;C-8570;Carrefour
489180;Chocolat tris croquant;epicerie_sucreee;SAÏD;La tablette de 30g;C-8571;Carrefour
489181;Chocolat tris lait;epicerie_sucreee;SAÏD;La tablette de 30g;C-8572;Carrefour
489182;Chocolat tris lait & noisettes;epicerie_sucreee;SAÏD;La tablette de 30g;C-8573;Carrefour
489183;Biscuits Tungo chocolat au lait;epicerie_sucreee;SAÏDA;Le paquet de 120g;C-8574;Carrefour
489184;Chewing gum Tutti Frutti;epicerie_sucreee;COLFRESH;La boîte de 14g;C-8575;Carrefour
489185;Crème dessert vanille;epicerie_sucreee;LA PÂTISSIÈRE;Le sachet de 40g;C-8577;Carrefour
489186;Préparation de glace vanille;epicerie_sucreee;SMART CHEF;Le paquet de 110g;C-8578;Carrefour
489187;Préparation de cookies vanille;epicerie_sucreee;DR.OETKER;Le paquet de 300g;C-8579;Carrefour
489188;Préparation de muffins vanille;epicerie_sucreee;DR.OETKER;Le paquet de 350g;C-8580;Carrefour
489189;Crème pâtissière vanille;epicerie_sucreee;DR.OETKER;Le sachet de 40g;C-8581;Carrefour
489190;Crème dessert vanille;epicerie_sucreee;SMART CHEF;Le sachet de 40g;C-8582;Carrefour
489191;Gaufrettes vanille;epicerie_sucreee;SAÏDA;Le paquet de 480g;C-8583;Carrefour
489192;Gaufrettes vanille;epicerie_sucreee;RIMY;Le paquet de 100g;C-8584;Carrefour
489193;Gaufrettes Poker vanille;epicerie_sucreee;GASTONE LAGO;Le paquet de 150g;C-8585;Carrefour
489194;Gaufrettes vanille;epicerie_sucreee;SAÏDA;Le paquet de 16 pièces;C-8586;Carrefour
489195;Biscuits Major vanille;epicerie_sucreee;SAÏDA;Le paquet de 175g;C-8587;Carrefour
489196;Gaufrettes vanille;epicerie_sucreee;TOM;Le paquet de 100g;C-8588;Carrefour
489197;Cake saveur vanille chocolat Maxibon;epicerie_sucreee;LE PÂTISSIER;Le paquet de 230g;C-8589;Carrefour
489198;Préparation de cake vanille et pépites de chocolat;epicerie_sucreee;DR.OETKER;Préparation de cake vanille et pépites de chocolat;C-8590;Carrefour
489199;Préparation de cake vanille et raisin;epicerie_sucreee;SMART CHEF;Le paquet de 400g;C-8591;Carrefour
489200;Sucre vanilliné Vanoise;epicerie_sucreee;DR.OETKER;Le paquet de 10 sachets 7g;C-8592;Carrefour
489201;Sucre vanilliné Vanoise;epicerie_sucreee;DR.OETKER;Les 5 sachets de 8g;C-8593;Carrefour
489202;Préparation de cake Vanoise chocolat;epicerie_sucreee;DR.OETKER;Préparation de cake Vanoise chocolat;C-8594;Carrefour
489203;Préparation de cake Vanoise citron;epicerie_sucreee;DR.OETKER;Le paquet de 485g;C-8595;Carrefour
489204;Sucre goût fleur d'oranger Vanoise;epicerie_sucreee;DR.OETKER;Les 5 sachets de 7g;C-8596;Carrefour
489205;Préparation de cake Vanoise marbré;epicerie_sucreee;DR.OETKER;Préparation de cake Vanoise marbré;C-8597;Carrefour
489206;Préparation de glace Vanoise mix caramel;epicerie_sucreee;DR.OETKER;Le paquet de 110g;C-8598;Carrefour
489207;Préparation de glace Vanoise mix chocolat;epicerie_sucreee;DR.OETKER;Le paquet de 110g;C-8599;Carrefour
489208;Préparation de glace Vanoise mix fraise;epicerie_sucreee;DR.OETKER;Le paquet de 110g;C-8600;Carrefour
489209;Préparation de glace Vanoise mix noisette;epicerie_sucreee;DR.OETKER;Le paquet de 110g;C-8601;Carrefour
489210;Préparation de glace Vanoise mix pistache;epicerie_sucreee;DR.OETKER;Le paquet de 100g;C-8602;Carrefour
489211;Préparation de glace Vanoise mix vanille;epicerie_sucreee;DR.OETKER;Le paquet de 110g;C-8603;Carrefour
489212;Préparation de cake Vanoise orange;epicerie_sucreee;DR.OETKER;Le paquet de 485g;C-8604;Carrefour
489213;Thé infusion vert à la menthe;epicerie_sucreee;SPIPA;La boite de 25 sachets;C-8605;Carrefour
489214;Thé infusion vert à la menthe;epicerie_sucreee;SPIPA;La boite de 10 sachets;C-8606;Carrefour
489215;Thé infusion vert à la menthe;epicerie_sucreee;LOYD;La boite de 20 sachets;C-8607;Carrefour
489216;Thé vert super nature;epicerie_sucreee;OCT;Le sachet de 100g;C-8608;Carrefour
489217;Thé vert super nature;epicerie_sucreee;OCT;Le sachet de 250g;C-8609;Carrefour
489218;Gaufrettes Poker cookies cacao;epicerie_sucreee;GASTONE LAGO;Le paquet de 45g;C-8610;Carrefour
489219;Gaufrettes Poker cookies noisettes;epicerie_sucreee;GASTONE LAGO;Le paquet de 45g;C-8611;Carrefour
489220;Crumble à la pistache;epicerie_sucreee;BOLÉRIO;Le paquet de 60g;C-8612;Carrefour
489221;Crumble chocolat et orange;epicerie_sucreee;BOLÉRIO;Le paquet de 60g;C-8613;Carrefour
489222;Cake marbré vanille et chocolat;epicerie_sucreee;MARIO;Le paquet de 220g;C-8614;Carrefour
489223;Cake aux pépites de chocolat;epicerie_sucreee;MARIO;Le paquet de 220g;C-8615;Carrefour
489224;Cake chocolat;epicerie_sucreee;MARIO;Le paquet de 220g;C-8616;Carrefour
489225;Miel de thym;epicerie_sucreee;ROYAUME DES ABEILLES;Le pot de 250g;C-8617;Carrefour
489226;Bonbons café au lait;epicerie_sucreee;PAPILLON;Le sachet de 1Kg;C-8618;Carrefour
489227;Bonbons reglisse;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8619;Carrefour
489228;Bonbons Ananassa;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8620;Carrefour
489229;Bonbons menthe fraiche;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8621;Carrefour
489230;Bonbons fraise;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8622;Carrefour
489231;Beurre de cacahuète;epicerie_sucreee;POKITO;Le bac de 150g;C-8623;Carrefour
489232;Bonbons fourrés pipo;epicerie_sucreee;G.F.C.O;Le sachet de 750g;C-8624;Carrefour
489233;Céréales multicolores Popper's Frooty;epicerie_sucreee;GEPRO'S;Le sachet de 100g;C-8625;Carrefour
489234;Bonbon Rolls fruits;epicerie_sucreee;MENTOS;La boîte de 39.2g;C-8626;Carrefour
489235;Céréales au miel Gold;epicerie_sucreee;NESTLÉ;Le sachet de 150g;C-8627;Carrefour
489236;Marmelade de pêches;epicerie_sucreee;HELIOS;Le pot de 280g;C-8628;Carrefour
489237;Capsules de café L'Espresso Arabica;epicerie_sucreee;TROMBETTA;Le paquet de 10 capsules;C-8629;Carrefour
489238;Capsules de café Espresso Point Crema;epicerie_sucreee;LAVAZZA;Le paquet de 10 capsules;C-8630;Carrefour
489239;Chocolat au lait et aux amandes;epicerie_sucreee;LINDT;La tablette de 300g;C-8631;Carrefour
489240;Chocolat au lait Lindor;epicerie_sucreee;LINDT;La boite de 500g;C-8632;Carrefour
489241;Chocolat Big Break;epicerie_sucreee;TIFFANY;La barre de 35g;C-8633;Carrefour
489242;Chocolat caramel milk et chocolate;epicerie_sucreee;TIFFANY;La tablette de 31g;C-8634;Carrefour
489243;Gaufrettes croustillantes enrobées de chocolat;epicerie_sucreee;RICCO;Le paquet de 23.5g;C-8635;Carrefour
489244;Chamia nature;epicerie_sucreee;SHEHRAZAD;La boite de 150g;C-8636;Carrefour
489245;Chamia aux amandes;epicerie_sucreee;SHEHRAZAD;La boite de 800g;C-8637;Carrefour
489246;Confiture de coings extra;epicerie_sucreee;SOCCOBA;La boite de 470g;C-8638;Carrefour
489247;Confiture de coings;epicerie_sucreee;SOCCOBA;La boite de 970g;C-8639;Carrefour
489248;Camomille;epicerie_sucreee;SPIPA;La boite de 25 sachets;C-8640;Carrefour
489249;Break barre génoise caramel;epicerie_sucreee;SAÏDA;Le sachet de 4 pièces;C-8641;Carrefour
489250;Gâteau au chocolat Prince;epicerie_sucreee;LU;La boite de 28 pièces;C-8642;Carrefour
489251;Coffret de chocolat Tesoro;epicerie_sucreee;MAESTRO;La boite de 216g
Assortiment de 18 bouchées de chocolats au lait et de chocolats noir fourrés.;C-8643;Carrefour
489252;Chocolat  au lait;epicerie_sucreee;MAESTRO;La boite de 8 pièces;C-8644;Carrefour
489253;Chocolat Helen cacao;epicerie_sucreee;SAÏD;La barre de 12g;C-8645;Carrefour
489254;Gaufrette enrobée aux noisettes Crisponuts;epicerie_sucreee;MAESTRO;La barre de 28g;C-8646;Carrefour
489255;Chocolat lait et dragées;epicerie_sucreee;SAÏD;La tablette de 33g;C-8647;Carrefour
489256;Café soluble Nescafé Classic;epicerie_sucreee;NESTLÉ;Le paquet de 120 sticks de 2g;C-8648;Carrefour
489257;Gaufrettes noisettes;epicerie_sucreee;KIF;Le paquet de 16 pièces;C-8650;Carrefour
489258;Chamia aux amandes;epicerie_sucreee;PAPILLON;La boite de 185g;C-8651;Carrefour
489259;Céréales au chocolat Flochoco;epicerie_sucreee;GEPRO'S;Le paquet de 220g;C-8652;Carrefour
489260;Céréales au miel Grani! Pop's;epicerie_sucreee;GEPRO'S;Le paquet de 300g;C-8653;Carrefour
489261;Céréales au miel Boom's;epicerie_sucreee;GEPRO'S;Le sachet de 100g;C-8654;Carrefour
489262;Céréales au chocolat Popper's;epicerie_sucreee;GEPRO'S;Le sachet de 330g;C-8655;Carrefour
489263;Tom cake;epicerie_sucreee;TOM;Le paquet de 45g;C-8656;Carrefour
489264;Sucre petits morceaux;epicerie_sucreee;NAHLA;La boite de 1Kg;C-8657;Carrefour
489265;Gaufrettes choco-noisettes;epicerie_sucreee;RIMY;Le paquet de 100g;C-8658;Carrefour
489266;Eau de fleur de rose;epicerie_sucreee;ALMAS;Le flacon de 1L;C-8659;Carrefour
489267;Sauce dessert chocolat;epicerie_sucreee;SMART CHEF;Le flacon de 1Kg;C-8660;Carrefour
489268;Beurre de cacahuète à la cannelle;epicerie_sucreee;PEANOTA;Le pot de 360g;C-8661;Carrefour
489269;Gaufrettes crème au lait;epicerie_sucreee;LINGOT;Le paquet de 100g;C-8662;Carrefour
489270;Ananas en tranches;epicerie_sucreee;DEL MONTE;La boîte de 235g;C-8663;Carrefour
489271;Sauce dessert caramel et beurre salé;epicerie_sucreee;DR.OETKER;Le flacon de 250g;C-8664;Carrefour
489272;Sauce dessert à la pulpe de fraise;epicerie_sucreee;DR.OETKER;Le flacon de 250ml;C-8665;Carrefour
489273;Biscuits cookies chocolat;epicerie_sucreee;VANOISE;Le paquet de 302g;C-8666;Carrefour
489274;Rochers chocolat Rafaello;epicerie_sucreee;FERRERO ROCHER;La boite de 15 boules;C-8667;Carrefour
489275;Biscuits caramélisés Biscoff;epicerie_sucreee;LOTUS;Le paquet de 250g;C-8668;Carrefour
489276;Biscuits caramélisés Biscoff;epicerie_sucreee;LOTUS;Le paquet de 125g;C-8669;Carrefour
489277;Thé infusion vert Gold;epicerie_sucreee;AKBAR;La boite de 20 sachets +5 gratuits;C-8670;Carrefour
489278;Chocolat aux noisettes;epicerie_sucreee;MILKA;La tablette de 100g;C-8671;Carrefour
489279;Biscuits à la crème de cacao;epicerie_sucreee;BAHLSEN;Le paquet de 250g;C-8672;Carrefour
489280;Biscuits Pick Up chocolat au lait;epicerie_sucreee;BAHLSEN;Le paquet de 28g;C-8673;Carrefour
489281;Chocolat au lait;epicerie_sucreee;MERCI;La boite de 250g;C-8674;Carrefour
489282;Barres de chocolat au cacahuète et caramel;epicerie_sucreee;SNICKERS;Le lot de 3 pièces de 50g;C-8675;Carrefour
489283;Chocolat au lait et noisettes;epicerie_sucreee;RITTER SPORT;La tablette de 100g;C-8676;Carrefour
489284;Chocolat blanc;epicerie_sucreee;SCHOGETTEN;La tablette de 100g;C-8677;Carrefour
489285;Dosettes de café petit noir serré Le Café Bistrot;epicerie_sucreee;LEGAL;Le paquet de 36 dosettes;C-8678;Carrefour
489286;Café moulu 100% Arabica Intense Café Noir;epicerie_sucreee;LEGAL;Le paquet de 250g;C-8679;Carrefour
489287;Chocolat noir Lindt Excellence 70%;epicerie_sucreee;LINDT;La tablette de 100g;C-8680;Carrefour
489288;Chocolat noir Lindt Excellence Orange;epicerie_sucreee;LINDT;La tablette de 35g;C-8681;Carrefour
489289;Chocolat noir Lindt Excellence 70%;epicerie_sucreee;LINDT;La tablette de 35g;C-8682;Carrefour
489290;Chocolat aux raisins secs et noisettes;epicerie_sucreee;MILKA;La tablette de 100g;C-8683;Carrefour
489291;Chocolat blanc au lait;epicerie_sucreee;LINDT;La tablette de 100g;C-8684;Carrefour
489292;Infusion detox;epicerie_sucreee;AHMAD TEA;La boite de 20 sachets;C-8685;Carrefour
489293;Thé infusion à la menthe mystique;epicerie_sucreee;AHMAD TEA;La boite de 10 sachets;C-8686;Carrefour
489294;Thé infusion au citron Vitality;epicerie_sucreee;AHMAD TEA;La boite de 10 sachets;C-8687;Carrefour
489295;Thé infusion à la cannelle;epicerie_sucreee;AHMAD TEA;La boite de 20 sachets;C-8688;Carrefour
489296;Gaufrettes enrobées au chocolat blanc;epicerie_sucreee;KINDER;Les 2 barres de 39g;C-8689;Carrefour
489297;Chewing gum Pure Fresh Winter Green;epicerie_sucreee;MENTOS;La boîte de 28 pièces;C-8690;Carrefour
489298;Chewing gum menthe fraîche Pure Fresh;epicerie_sucreee;MENTOS;La boîte de 28 pièces;C-8691;Carrefour
489299;Chocolat Ferrero Raffaello;epicerie_sucreee;FERRERO ROCHER;Le sachet de 3 boules;C-8692;Carrefour
489300;Biscuits Gardena coconut;epicerie_sucreee;LOACKER;Le paquet de 38g;C-8693;Carrefour
489301;Café turc instantané sans sucre;epicerie_sucreee;KENTCAFE;Le sachet de 7g;C-8694;Carrefour
489302;Bonbons Worms;epicerie_sucreee;HARIBO;Le sachet de 30g;C-8695;Carrefour
489303;Bonbons Happy cola;epicerie_sucreee;HARIBO;Le sachet de 30g;C-8696;Carrefour
489304;Bonbons Gold-bears;epicerie_sucreee;HARIBO;Le sachet de 30g;C-8697;Carrefour
489305;Bonbons The smurfs;epicerie_sucreee;HARIBO;Le sachet de 75g;C-8698;Carrefour
489306;Bonbons Happy cherries;epicerie_sucreee;HARIBO;Le sachet de 80g;C-8699;Carrefour
489307;Bonbons Teeth;epicerie_sucreee;HARIBO;Le sachet de 80g;C-8700;Carrefour
489308;Bonbons Tagada;epicerie_sucreee;HARIBO;Le sachet de 80g;C-8701;Carrefour
489309;Bonbons Happy Cola Sour Fresh;epicerie_sucreee;HARIBO;Le sachet de 80g;C-8702;Carrefour
489310;Bonbons Starmix;epicerie_sucreee;HARIBO;Le sachet de 80g;C-8703;Carrefour
489311;Bonbons Happy cola;epicerie_sucreee;HARIBO;Le sachet de 80g;C-8704;Carrefour
489312;Bonbons Worms;epicerie_sucreee;HARIBO;Le sachet de 80g;C-8705;Carrefour
489313;Bonbons Berries;epicerie_sucreee;HARIBO;Le sachet de 80g;C-8706;Carrefour
489314;Bonbons Gold-bears gummy candy;epicerie_sucreee;HARIBO;Le sachet de 80g;C-8707;Carrefour
489315;Bonbons Roulette jelly;epicerie_sucreee;HARIBO;Le sachet de 25g;C-8708;Carrefour
489316;Bonbons Phantasia;epicerie_sucreee;HARIBO;Le sachet de 80g;C-8709;Carrefour
489317;Bonbons Chamallows pink & white;epicerie_sucreee;HARIBO;Le sachet de 70g;C-8710;Carrefour
489318;Miel naturel de fleurs;epicerie_sucreee;BONAPI;Le pot de 450g;C-8711;Carrefour
489319;Bonbons Sour pencils;epicerie_sucreee;FINI;Le sachet de 100g;C-8712;Carrefour
489320;Bonbons Sour Worms gummy candy;epicerie_sucreee;FINI;Le sachet de 100g;C-8713;Carrefour
489321;Marmelade d'abricots;epicerie_sucreee;HELIOS;Le pot de 340g;C-8714;Carrefour
489322;Bonbons lemon mint;epicerie_sucreee;LA VALLE;La boite de 30g;C-8715;Carrefour
489323;Bonbons menthol eucalyptus;epicerie_sucreee;LA VALLE;La boite de 30g;C-8716;Carrefour
489324;Pâte à tartiner noisettes et cacao;epicerie_sucreee;NUTELLA;Le pot de 600g;C-8717;Carrefour
489325;Chamia nature;epicerie_sucreee;SHEHRAZAD;La boite de 100g;C-8718;Carrefour
489326;Sucettes au goût de lait P'tit Pops;epicerie_sucreee;LE MOULIN;Le sachet de 10 sucettes;C-8719;Carrefour
489327;Chewing gum fourré Intense Freshness;epicerie_sucreee;FLORIDA;La boite de 30g;C-8720;Carrefour
489328;Chewing gum menthe poivrée;epicerie_sucreee;FLORIDA;La boite de 30g;C-8721;Carrefour
489329;Sucettes fruits et petit pois;epicerie_sucreee;PETIT POPS;Le sachet de 120g;C-8722;Carrefour
489330;Chewing gum Spearmint;epicerie_sucreee;FLORIDENT;La boite de 15 pièces;C-8723;Carrefour
489331;Bonbons Fresh mint bleu;epicerie_sucreee;TRIKI;Le sachet de 1Kg;C-8725;Carrefour
489332;Bonbons Fresh-mint;epicerie_sucreee;LE PETIT MOULIN;Le sachet de 450g;C-8726;Carrefour
489333;Bonbons coca cola;epicerie_sucreee;TRIKI;Le sachet de 450g;C-8727;Carrefour
489334;Sucre vanilliné;epicerie_sucreee;SPIPA;Le paquet de 7 sachets de 10g;C-8728;Carrefour
489335;Bonbons cola;epicerie_sucreee;FALFOUL;Le sachet de 14g;C-8729;Carrefour
489336;Bonbons;epicerie_sucreee;LA GAZELLE;Le sachet de 200g;C-8730;Carrefour
489337;Café soluble;epicerie_sucreee;BONDIN;Le bocal de 190g;C-8731;Carrefour
489338;Bonbons mini jellino jaune;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8732;Carrefour
489339;Bonbons mini jellino rose;epicerie_sucreee;PAPILLON;Le sachet de 60g;C-8733;Carrefour
489340;Bonbons mini jellino rose;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8734;Carrefour
489341;Bonbons mini jellino jaune;epicerie_sucreee;PAPILLON;Le sachet de 60g;C-8735;Carrefour
489342;Bonbons fourrés menthe Sweet;epicerie_sucreee;PAPILLON;Le sachet de 750g;C-8736;Carrefour
489343;Bonbons Sweet menthe;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8737;Carrefour
489344;Bonbons fourrés Sweet;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8738;Carrefour
489345;Bonbons Créma;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8739;Carrefour
489346;Bonbons Soft candy fruit;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8740;Carrefour
489347;Bonbons Soft candy;epicerie_sucreee;PAPILLON;Le sachet de 750g;C-8741;Carrefour
489348;Bonbons soft candy;epicerie_sucreee;PAPILLON;Le sachet de 50g;C-8742;Carrefour
489349;Caramel fourré goût chocolat;epicerie_sucreee;PAPILLON;Le sachet de 50g;C-8743;Carrefour
489350;Bonbons Sweet;epicerie_sucreee;PAPILLON;Le sachet de 50g;C-8744;Carrefour
489351;Bonbons chocolat et lait;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8745;Carrefour
489352;Bonbons fruita;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8746;Carrefour
489353;Bonbons Mini funy fruits candies;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8747;Carrefour
489354;Bonbons glace et menthe;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8748;Carrefour
489355;Bonbons assortis fruités;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8749;Carrefour
489356;Bonbons café au lait;epicerie_sucreee;PAPILLON;Le sachet de 150g;C-8750;Carrefour
489357;Gâteau au chocolat;epicerie_sucreee;TOM;Le paquet de 4 pièces;C-8751;Carrefour
489358;Confiture de coings;epicerie_sucreee;TUCAL;La boite de 470g;C-8752;Carrefour
489359;Chicorée soluble;epicerie_sucreee;LEROUX;La boite de 100g;C-8753;Carrefour
489360;Crème dessert amande Vanoise;epicerie_sucreee;DR.OETKER;Le sachet de 40g;C-8754;Carrefour
489361;Sucette ourson;epicerie_sucreee;CRACOCARTE;La sucette;C-8755;Carrefour
489362;Sucettes;epicerie_sucreee;CRACOCARTE;La pièce;C-8756;Carrefour
489363;Sucette ourson;epicerie_sucreee;CRACOCARTE;La sucette;C-8757;Carrefour
489364;Sucette;epicerie_sucreee;CRACOCARTE;La sucette;C-8758;Carrefour
489365;Bonbons Fruitador;epicerie_sucreee;LUTTI;Le sachet de 175g;C-8759;Carrefour
489366;Bonbons;epicerie_sucreee;TIC TAC;La boite de 16g;C-8760;Carrefour
489367;Bonbons créme caramel;epicerie_sucreee;WERTHER'S;Les 24 pièces de 50g;C-8761;Carrefour
489368;Bonbon Tutti Frutti;epicerie_sucreee;MENTOS;Le rouleau de 39.2g;C-8762;Carrefour
489369;Bonbon Rolls rainbow;epicerie_sucreee;MENTOS;La boîte de 39.2g;C-8763;Carrefour
489370;Chewing gum pastèque Fruity Fresh 3D;epicerie_sucreee;MENTOS;Le paquet de 5 pièces;C-8764;Carrefour
489371;Chewing gum fraise Fruity Fresh 3D;epicerie_sucreee;MENTOS;La boite de 5 pièces;C-8765;Carrefour
489372;Chewing gum menthe fraîche Pure Fresh 3D;epicerie_sucreee;MENTOS;Le paquet de 5 pièces;C-8766;Carrefour
489373;Céréales Granola miel et noix;epicerie_sucreee;EMCO;Le paquet de 340g;C-8767;Carrefour
489374;Chewing gum menthe verte;epicerie_sucreee;COLFRESH;La boite de 21g;C-8768;Carrefour
489375;Biscuits Crostatine cacao;epicerie_sucreee;GASTONE LAGO;Le paquet de 240g;C-8769;Carrefour
489376;Feuilletés aux noisettes Roll Break;epicerie_sucreee;GASTONE LAGO;Le paquet de 80g;C-8770;Carrefour
489377;Café moulu Emozioni 100% Arabica;epicerie_sucreee;SEGAFREDO;Le paquet de 250g;C-8771;Carrefour
489378;Café moulu Crema E Gusto Classico;epicerie_sucreee;LAVAZZA;Le paquet de 250g;C-8772;Carrefour
489379;Café moulu Il Mattino;epicerie_sucreee;LAVAZZA;Le paquet de 250g;C-8773;Carrefour
489380;Biscuits Oreo enrobés de chocolat;epicerie_sucreee;CADBURY;Le paquet de 204g;C-8774;Carrefour
489381;Chocolat Swiss Classic aux raisins et noisettes;epicerie_sucreee;LINDT;La tablette de 100g;C-8775;Carrefour
489382;Chocolat nougat;epicerie_sucreee;FIORI;La tablette de 36g;C-8776;Carrefour
489383;Chocolat caramel;epicerie_sucreee;FIORI;La barre de 40g;C-8777;Carrefour
489384;Chocolat  cacahuète;epicerie_sucreee;YONKERS;Le paquet de 12 de 35g;C-8778;Carrefour
489385;Chocolat Break supa 2f caramel et lait;epicerie_sucreee;TIFFANY;La barre de 38g;C-8779;Carrefour
489386;Biscuits aux pépites de chocolat;epicerie_sucreee;TIFFANY;Le paquet de 100g;C-8780;Carrefour
489387;Confiture d'oranges;epicerie_sucreee;HALWANI BROS;Le pot de 380g;C-8781;Carrefour
489388;Confiture de figues;epicerie_sucreee;HALWANI BROS;Le pot de 380g;C-8782;Carrefour
489389;Confiture d'abricots;epicerie_sucreee;HALWANI BROS;Le pot de 380g;C-8783;Carrefour
489390;Confiture de fraises;epicerie_sucreee;HALWANI BROS;Le pot de 380g;C-8784;Carrefour
489391;Confiture de framboises;epicerie_sucreee;HALWANI BROS;Le pot de 380g;C-8785;Carrefour
489392;Confiture d'abricots;epicerie_sucreee;VITRAC;Le pot de 340g;C-8786;Carrefour
489393;Confiture de fraises;epicerie_sucreee;VITRAC;Le pot de 340g;C-8787;Carrefour
489394;Sucre en poudre;epicerie_sucreee;OCT;Le sachet de 1Kg;C-8788;Carrefour
489395;Chamia nature;epicerie_sucreee;SHEHRAZAD;La boite de 500g;C-8789;Carrefour
489396;Chamia nature;epicerie_sucreee;SHEHRAZAD;La boite de 200g;C-8790;Carrefour
489397;Chamia nature;epicerie_sucreee;SHEHRAZAD;La boite de 800g;C-8791;Carrefour
489398;Chamia aux fruits secs;epicerie_sucreee;SHEHRAZAD;La boite de 800g;C-8792;Carrefour
489399;Confiture d'abricots;epicerie_sucreee;SOCCOBA;La boite de 970g;C-8793;Carrefour
489400;Confiture d'abricots;epicerie_sucreee;SOCCOBA;La boite de 500g;C-8794;Carrefour
489401;Confiture de figues;epicerie_sucreee;SOCCOBA;La boite de 470g;C-8795;Carrefour
489402;Confiture de coings;epicerie_sucreee;SOCCOBA;La boite de 470g;C-8796;Carrefour
